Measure,Structure,Sex,Age,Height,Mean,Variance
SAT,Body,male,48,1.4,2.24990996816752,0.288023109977173
SAT,Body,male,48,1.41,2.25721596107477,0.282187195582649
SAT,Body,male,48,1.42,2.26452337092251,0.276422469593362
SAT,Body,male,48,1.43,2.27183225674993,0.270731898192862
SAT,Body,male,48,1.44,2.27914267759622,0.265118447564701
SAT,Body,male,48,1.45,2.28645469250055,0.25958508389243
SAT,Body,male,48,1.46,2.29376836050213,0.254134773359601
SAT,Body,male,48,1.47,2.30108374064012,0.248770482149766
SAT,Body,male,48,1.48,2.30840089195373,0.243495176446475
SAT,Body,male,48,1.49,2.31571987348214,0.238311822433281
SAT,Body,male,48,1.5,2.32304074426454,0.233223386293734
SAT,Body,male,48,1.51,2.33036359795692,0.228232559590585
SAT,Body,male,48,1.52,2.33768868930231,0.223341150916793
SAT,Body,male,48,1.53,2.3450164084463,0.218552257850388
SAT,Body,male,48,1.54,2.35234720769624,0.213873109228202
SAT,Body,male,48,1.55,2.35968153031964,0.209317433106751
SAT,Body,male,48,1.56,2.36701974570668,0.20490689142389
SAT,Body,male,48,1.57,2.37436209503387,0.200671206306697
SAT,Body,male,48,1.58,2.38170865067773,0.196646783423358
SAT,Body,male,48,1.59,2.3890592912402,0.192873877441133
SAT,Body,male,48,1.6,2.39641369240936,0.189392598567044
SAT,Body,male,48,1.61,2.40377133225193,0.186238280992559
SAT,Body,male,48,1.62,2.411131508166,0.183436883065275
SAT,Body,male,48,1.63,2.41849336180698,0.18100113625028
SAT,Body,male,48,1.64,2.42585590795792,0.178928092966395
SAT,Body,male,48,1.65,2.43321806357538,0.177198548300855
SAT,Body,male,48,1.66,2.44057867404009,0.175778551323116
SAT,Body,male,48,1.67,2.44793653483331,0.17462291632759
SAT,Body,male,48,1.68,2.4552904082429,0.173680339253647
SAT,Body,male,48,1.69,2.46263903604961,0.172899467246677
SAT,Body,male,48,1.7,2.46998115023507,0.172235100903655
SAT,Body,male,48,1.71,2.47731548441133,0.171653657269373
SAT,Body,male,48,1.72,2.48464078879029,0.171137097613572
SAT,Body,male,48,1.73,2.49195585106616,0.170684718438108
SAT,Body,male,48,1.74,2.49925952464221,0.170312489671282
SAT,Body,male,48,1.75,2.50655076778459,0.170050071300639
SAT,Body,male,48,1.76,2.51382876132762,0.169938111577258
SAT,Body,male,48,1.77,2.52109295395958,0.170021637790032
SAT,Body,male,48,1.78,2.52834303092396,0.170340428358607
SAT,Body,male,48,1.79,2.53557894927855,0.170922206364107
SAT,Body,male,48,1.8,2.5428009656925,0.171777342199394
SAT,Body,male,48,1.81,2.55000964897132,0.172895684291721
SAT,Body,male,48,1.82,2.5572058742579,0.174245943403189
SAT,Body,male,48,1.83,2.56439079760765,0.17577769511957
SAT,Body,male,48,1.84,2.57156581161292,0.177425701855509
SAT,Body,male,48,1.85,2.5787324847138,0.179115942619321
SAT,Body,male,48,1.86,2.58589248853798,0.180772520460775
SAT,Body,male,48,1.87,2.59304751885814,0.18232452380567
SAT,Body,male,48,1.88,2.6001992163963,0.183711959492448
SAT,Body,male,48,1.89,2.60734909367882,0.184890042520035
SAT,Body,male,48,1.9,2.61449847347221,0.185831391864677
SAT,Body,male,48,1.91,2.62164844310908,0.186526000787883
SAT,Body,male,48,1.92,2.62879982740587,0.186979174154377
SAT,Body,male,48,1.93,2.63595318107783,0.187207905277334
SAT,Body,male,48,1.94,2.64310879978108,0.187236359705615
SAT,Body,male,48,1.95,2.65026674734624,0.187091216481551
SAT,Body,male,48,1.96,2.65742689556344,0.186797580200067
SAT,Body,male,48,1.97,2.66458897212781,0.186376030230946
SAT,Body,male,48,1.98,2.67175261208893,0.185841144217517
SAT,Body,male,48,1.99,2.6789174083368,0.185201561108372
SAT,Body,male,48,2,2.68608295722292,0.184461379735046
SAT,Body,male,48,2.01,2.69324889624497,0.183622465673388
SAT,Body,male,48,2.02,2.70041493169248,0.182687096301855
SAT,Body,male,48,2.03,2.70758085513519,0.181660331713243
SAT,Body,male,48,2.04,2.7147465485337,0.180551560072823
SAT,Body,male,48,2.05,2.72191197848705,0.179374814968819
SAT,Body,male,48,2.06,2.72907718065786,0.178147668766813
SAT,Body,male,48,2.07,2.73624223324246,0.176889146466529
SAT,Body,male,48,2.08,2.74340721843395,0.175617297933936
SAT,Body,female,48,1.4,2.70967566407712,0.170495457122756
SAT,Body,female,48,1.41,2.71222925339029,0.170363860733768
SAT,Body,female,48,1.42,2.71478284270397,0.170271861153681
SAT,Body,female,48,1.43,2.71733643201816,0.170230977991824
SAT,Body,female,48,1.44,2.71989002133286,0.170253846938752
SAT,Body,female,48,1.45,2.72244361064804,0.170353244551751
SAT,Body,female,48,1.46,2.72499719996363,0.170540959670098
SAT,Body,female,48,1.47,2.72755078927955,0.170826573675519
SAT,Body,female,48,1.48,2.73010437859569,0.17121623599199
SAT,Body,female,48,1.49,2.73265796791191,0.171711538717196
SAT,Body,female,48,1.5,2.73521155722803,0.17230860199129
SAT,Body,female,48,1.51,2.73776514654384,0.172997477562431
SAT,Body,female,48,1.52,2.74031873585911,0.173761961279184
SAT,Body,female,48,1.53,2.74287232517359,0.174579876716036
SAT,Body,female,48,1.54,2.74542591448705,0.175423854096596
SAT,Body,female,48,1.55,2.74797950379923,0.176262584671547
SAT,Body,female,48,1.56,2.75053309310992,0.177062485184483
SAT,Body,female,48,1.57,2.75308668241892,0.17778966486605
SAT,Body,female,48,1.58,2.7556402717261,0.17841205322211
SAT,Body,female,48,1.59,2.75819386103136,0.178901524698848
SAT,Body,female,48,1.6,2.76074745033467,0.179235848902174
SAT,Body,female,48,1.61,2.76330103963606,0.179400303675468
SAT,Body,female,48,1.62,2.76585462893564,0.179388812557678
SAT,Body,female,48,1.63,2.76840821823355,0.179204505846591
SAT,Body,female,48,1.64,2.77096180753,0.178859652129564
SAT,Body,female,48,1.65,2.77351539682522,0.178374960109175
SAT,Body,female,48,1.66,2.77606898611947,0.177778303683977
SAT,Body,female,48,1.67,2.77862257541301,0.177102971392245
SAT,Body,female,48,1.68,2.78117616470609,0.176385579896727
SAT,Body,female,48,1.69,2.78372975399897,0.175663816627437
SAT,Body,female,48,1.7,2.78628334329184,0.174974186847486
SAT,Body,female,48,1.71,2.78883693258487,0.174349934689134
SAT,Body,female,48,1.72,2.79139052187818,0.173819287147127
SAT,Body,female,48,1.73,2.79394411117186,0.173404137074743
SAT,Body,female,48,1.74,2.79649770046595,0.173119239493324
SAT,Body,female,48,1.75,2.79905128976045,0.17297194929698
SAT,Body,female,48,1.76,2.80160487905533,0.172962482245623
SAT,Body,female,48,1.77,2.80415846835055,0.173084639288105
SAT,Body,female,48,1.78,2.80671205764603,0.173326900377846
SAT,Body,female,48,1.79,2.80926564694172,0.173673770679837
SAT,Body,female,48,1.8,2.81181923623753,0.17410725086845
SAT,Body,female,48,1.81,2.8143728255334,0.174608304265698
SAT,Body,female,48,1.82,2.81692641482926,0.17515820585996
SAT,Body,female,48,1.83,2.81948000412505,0.175739679757305
SAT,Body,female,48,1.84,2.82203359342072,0.176337759597453
SAT,Body,female,48,1.85,2.82458718271624,0.176940337750737
SAT,Body,female,48,1.86,2.82714077201159,0.177538400469209
SAT,Body,female,48,1.87,2.82969436130673,0.178125974610716
SAT,Body,female,48,1.88,2.83224795060167,0.178699834622157
SAT,Body,female,48,1.89,2.8348015398964,0.179259034398964
SAT,Body,female,48,1.9,2.83735512919092,0.179804336494586
SAT,Body,female,48,1.91,2.83990871848524,0.18033761084508
SAT,Body,female,48,1.92,2.8424623077794,0.180861267404742
SAT,Body,female,48,1.93,2.8450158970734,0.181377773247122
SAT,Body,female,48,1.94,2.84756948636729,0.181889286685076
SAT,Body,female,48,1.95,2.85012307566108,0.182397533592866
SAT,Body,female,48,1.96,2.85267666495481,0.182904032052356
SAT,Body,female,48,1.97,2.8552302542485,0.183409744827323
SAT,Body,female,48,1.98,2.85778384354218,0.183915115476733
SAT,Body,female,48,1.99,2.86033743283585,0.184420429105216
SAT,Body,female,48,2,2.86289102212952,0.1849257427337
SAT,Body,female,48,2.01,2.86544461142319,0.185431056362184
SAT,Body,female,48,2.02,2.86799820071686,0.185936369990667
SAT,Body,female,48,2.03,2.87055179001054,0.186441683619151
SAT,Body,female,48,2.04,2.87310537930421,0.186946997247634
SAT,Body,female,48,2.05,2.87565896859788,0.187452310876118
SAT,Body,female,48,2.06,2.87821255789155,0.187957624504601
SAT,Body,female,48,2.07,2.88076614718523,0.188462938133085
SAT,Body,female,48,2.08,2.8833197364789,0.188968251761568
SAT,Abdomen,male,48,1.4,1.88186516600392,0.34493372214305
SAT,Abdomen,male,48,1.41,1.89026473944461,0.335593879439382
SAT,Abdomen,male,48,1.42,1.89866431289726,0.326403629950717
SAT,Abdomen,male,48,1.43,1.90706388636236,0.317369206727679
SAT,Abdomen,male,48,1.44,1.91546345984042,0.308496842820893
SAT,Abdomen,male,48,1.45,1.92386303333193,0.299792771280985
SAT,Abdomen,male,48,1.46,1.93226260683738,0.291263225158579
SAT,Abdomen,male,48,1.47,1.94066218035728,0.282914437504301
SAT,Abdomen,male,48,1.48,1.94906175389213,0.274752641368775
SAT,Abdomen,male,48,1.49,1.95746132744242,0.266784069802627
SAT,Abdomen,male,48,1.5,1.96586090100865,0.259014955856482
SAT,Abdomen,male,48,1.51,1.97426047459159,0.251451654583206
SAT,Abdomen,male,48,1.52,1.98266004819323,0.244101586466964
SAT,Abdomen,male,48,1.53,1.99105962181662,0.236975630703211
SAT,Abdomen,male,48,1.54,1.99945919546527,0.230090733678814
SAT,Abdomen,male,48,1.55,2.00785876914267,0.223471941544668
SAT,Abdomen,male,48,1.56,2.01625834285174,0.217153309834235
SAT,Abdomen,male,48,1.57,2.02465791659445,0.211177253526061
SAT,Abdomen,male,48,1.58,2.03305749037153,0.205592130225941
SAT,Abdomen,male,48,1.59,2.04145706418225,0.200448149803879
SAT,Abdomen,male,48,1.6,2.04985663802437,0.195792018797983
SAT,Abdomen,male,48,1.61,2.0582562118942,0.191660998635021
SAT,Abdomen,male,48,1.62,2.06665578578673,0.188077232043264
SAT,Abdomen,male,48,1.63,2.07505535969581,0.185043236227064
SAT,Abdomen,male,48,1.64,2.08345493361441,0.182539360004685
SAT,Abdomen,male,48,1.65,2.09185450753483,0.180523764616246
SAT,Abdomen,male,48,1.66,2.1002540814489,0.178935146421052
SAT,Abdomen,male,48,1.67,2.10865365534814,0.177698024251253
SAT,Abdomen,male,48,1.68,2.11705322922389,0.176730024989346
SAT,Abdomen,male,48,1.69,2.12545280306737,0.175950278951129
SAT,Abdomen,male,48,1.7,2.13385237686977,0.175287833905976
SAT,Abdomen,male,48,1.71,2.14225195062224,0.17468894772941
SAT,Abdomen,male,48,1.72,2.15065152431601,0.174122236316761
SAT,Abdomen,male,48,1.73,2.15905109794249,0.173580921699062
SAT,Abdomen,male,48,1.74,2.16745067149341,0.173081807855217
SAT,Abdomen,male,48,1.75,2.17585024496109,0.17266122840549
SAT,Abdomen,male,48,1.76,2.18424981833918,0.172371981140774
SAT,Abdomen,male,48,1.77,2.19264939162297,0.17227457773296
SAT,Abdomen,male,48,1.78,2.20104896480925,0.172423983418788
SAT,Abdomen,male,48,1.79,2.20944853789664,0.172860700527917
SAT,Abdomen,male,48,1.8,2.21784811088577,0.173603886008566
SAT,Abdomen,male,48,1.81,2.22624768377949,0.174647248174787
SAT,Abdomen,male,48,1.82,2.23464725658283,0.175958236680264
SAT,Abdomen,male,48,1.83,2.24304682930292,0.177480567461426
SAT,Abdomen,male,48,1.84,2.25144640194872,0.179139656087237
SAT,Abdomen,male,48,1.85,2.25984597453063,0.180850137062386
SAT,Abdomen,male,48,1.86,2.26824554706,0.182524380140245
SAT,Abdomen,male,48,1.87,2.2766451195486,0.184080814458836
SAT,Abdomen,male,48,1.88,2.28504469200803,0.185450948542735
SAT,Abdomen,male,48,1.89,2.29344426444921,0.186584213057712
SAT,Abdomen,male,48,1.9,2.30184383688187,0.187450113467923
SAT,Abdomen,male,48,1.91,2.31024340931419,0.188037603409191
SAT,Abdomen,male,48,1.92,2.31864298175258,0.188352010027048
SAT,Abdomen,male,48,1.93,2.32704255420157,0.18841019496625
SAT,Abdomen,male,48,1.94,2.33544212666378,0.188234866277293
SAT,Abdomen,male,48,1.95,2.34384169914018,0.187849034349103
SAT,Abdomen,male,48,1.96,2.35224127163026,0.187271521026634
SAT,Abdomen,male,48,1.97,2.3606408441324,0.1865142029492
SAT,Abdomen,male,48,1.98,2.36904041664424,0.18558133793787
SAT,Abdomen,male,48,1.99,2.37743998916303,0.18447094277606
SAT,Abdomen,male,48,2,2.385839561686,0.18317782431891
SAT,Abdomen,male,48,2.01,2.39423913421066,0.18169757229226
SAT,Abdomen,male,48,2.02,2.40263870673498,0.180030647082041
SAT,Abdomen,male,48,2.03,2.41103827925759,0.178185664537133
SAT,Abdomen,male,48,2.04,2.41943785177775,0.176181093110392
