Measure,Structure,Sex,Age,Height,Mean,Variance
SAT,Body,male,66,1.4,2.30370688267235,0.258074649838079
SAT,Body,male,66,1.41,2.3110128755796,0.252238735443555
SAT,Body,male,66,1.42,2.31832028542735,0.246474009454268
SAT,Body,male,66,1.43,2.32562917125477,0.240783438053768
SAT,Body,male,66,1.44,2.33293959210105,0.235169987425607
SAT,Body,male,66,1.45,2.34025160700539,0.229636623753336
SAT,Body,male,66,1.46,2.34756527500696,0.224186313220507
SAT,Body,male,66,1.47,2.35488065514496,0.218822022010672
SAT,Body,male,66,1.48,2.36219780645857,0.213546716307381
SAT,Body,male,66,1.49,2.36951678798698,0.208363362294187
SAT,Body,male,66,1.5,2.37683765876937,0.20327492615464
SAT,Body,male,66,1.51,2.38416051246175,0.198284099451492
SAT,Body,male,66,1.52,2.39148560380714,0.1933926907777
SAT,Body,male,66,1.53,2.39881332295113,0.188603797711294
SAT,Body,male,66,1.54,2.40614412220108,0.183924649089108
SAT,Body,male,66,1.55,2.41347844482448,0.179368972967657
SAT,Body,male,66,1.56,2.42081666021151,0.174958431284796
SAT,Body,male,66,1.57,2.4281590095387,0.170722746167603
SAT,Body,male,66,1.58,2.43550556518256,0.166698323284264
SAT,Body,male,66,1.59,2.44285620574504,0.162925417302039
SAT,Body,male,66,1.6,2.4502106069142,0.15944413842795
SAT,Body,male,66,1.61,2.45756824675676,0.156289820853466
SAT,Body,male,66,1.62,2.46492842267084,0.153488422926182
SAT,Body,male,66,1.63,2.47229027631182,0.151052676111186
SAT,Body,male,66,1.64,2.47965282246275,0.148979632827301
SAT,Body,male,66,1.65,2.48701497808021,0.147250088161761
SAT,Body,male,66,1.66,2.49437558854492,0.145830091184022
SAT,Body,male,66,1.67,2.50173344933814,0.144674456188496
SAT,Body,male,66,1.68,2.50908732274774,0.143731879114553
SAT,Body,male,66,1.69,2.51643595055445,0.142951007107583
SAT,Body,male,66,1.7,2.5237780647399,0.142286640764561
SAT,Body,male,66,1.71,2.53111239891616,0.141705197130279
SAT,Body,male,66,1.72,2.53843770329512,0.141188637474479
SAT,Body,male,66,1.73,2.54575276557099,0.140736258299014
SAT,Body,male,66,1.74,2.55305643914704,0.140364029532188
SAT,Body,male,66,1.75,2.56034768228942,0.140101611161545
SAT,Body,male,66,1.76,2.56762567583246,0.139989651438164
SAT,Body,male,66,1.77,2.57488986846442,0.140073177650938
SAT,Body,male,66,1.78,2.5821399454288,0.140391968219513
SAT,Body,male,66,1.79,2.58937586378338,0.140973746225013
SAT,Body,male,66,1.8,2.59659788019734,0.1418288820603
SAT,Body,male,66,1.81,2.60380656347615,0.142947224152627
