Measure,Structure,Sex,Age,Height,Mean,Variance
SAT,Body,male,38,1.4,2.18716694251763,0.325100524092219
SAT,Body,male,38,1.41,2.19447293542489,0.319264609697696
SAT,Body,male,38,1.42,2.20178034527263,0.313499883708409
SAT,Body,male,38,1.43,2.20908923110005,0.307809312307909
SAT,Body,male,38,1.44,2.21639965194634,0.302195861679747
SAT,Body,male,38,1.45,2.22371166685067,0.296662498007477
SAT,Body,male,38,1.46,2.23102533485224,0.291212187474648
SAT,Body,male,38,1.47,2.23834071499024,0.285847896264812
SAT,Body,male,38,1.48,2.24565786630385,0.280572590561522
SAT,Body,male,38,1.49,2.25297684783226,0.275389236548327
SAT,Body,male,38,1.5,2.26029771861466,0.27030080040878
SAT,Body,male,38,1.51,2.26762057230703,0.265309973705632
SAT,Body,male,38,1.52,2.27494566365242,0.26041856503184
SAT,Body,male,38,1.53,2.28227338279641,0.255629671965435
SAT,Body,male,38,1.54,2.28960418204636,0.250950523343249
SAT,Body,male,38,1.55,2.29693850466976,0.246394847221798
SAT,Body,male,38,1.56,2.30427672005679,0.241984305538937
SAT,Body,male,38,1.57,2.31161906938399,0.237748620421744
SAT,Body,male,38,1.58,2.31896562502784,0.233724197538405
SAT,Body,male,38,1.59,2.32631626559032,0.229951291556179
SAT,Body,male,38,1.6,2.33367066675948,0.226470012682091
SAT,Body,male,38,1.61,2.34102830660205,0.223315695107606
SAT,Body,male,38,1.62,2.34838848251612,0.220514297180322
SAT,Body,male,38,1.63,2.3557503361571,0.218078550365326
SAT,Body,male,38,1.64,2.36311288230804,0.216005507081442
SAT,Body,male,38,1.65,2.37047503792549,0.214275962415902
SAT,Body,male,38,1.66,2.3778356483902,0.212855965438162
SAT,Body,male,38,1.67,2.38519350918343,0.211700330442637
SAT,Body,male,38,1.68,2.39254738259302,0.210757753368694
SAT,Body,male,38,1.69,2.39989601039973,0.209976881361723
SAT,Body,male,38,1.7,2.40723812458518,0.209312515018702
SAT,Body,male,38,1.71,2.41457245876145,0.20873107138442
