Measure,Structure,Sex,Age,Height,Mean,Variance
SAT,Body,male,76,1.4,2.2771733390899,0.243469108296855
SAT,Body,male,76,1.41,2.28447933199715,0.237633193902331
SAT,Body,male,76,1.42,2.29178674184489,0.231868467913044
SAT,Body,male,76,1.43,2.29909562767231,0.226177896512544
SAT,Body,male,76,1.44,2.3064060485186,0.220564445884383
SAT,Body,male,76,1.45,2.31371806342293,0.215031082212112
SAT,Body,male,76,1.46,2.32103173142451,0.209580771679283
SAT,Body,male,76,1.47,2.3283471115625,0.204216480469448
SAT,Body,male,76,1.48,2.33566426287611,0.198941174766157
SAT,Body,male,76,1.49,2.34298324440452,0.193757820752963
SAT,Body,male,76,1.5,2.35030411518692,0.188669384613416
SAT,Body,male,76,1.51,2.3576269688793,0.183678557910268
SAT,Body,male,76,1.52,2.36495206022469,0.178787149236476
SAT,Body,male,76,1.53,2.37227977936868,0.17399825617007
SAT,Body,male,76,1.54,2.37961057861862,0.169319107547884
SAT,Body,male,76,1.55,2.38694490124202,0.164763431426433
SAT,Body,male,76,1.56,2.39428311662906,0.160352889743572
SAT,Body,male,76,1.57,2.40162546595625,0.156117204626379
SAT,Body,male,76,1.58,2.4089720216001,0.15209278174304
SAT,Body,male,76,1.59,2.41632266216258,0.148319875760815
SAT,Body,male,76,1.6,2.42367706333174,0.144838596886726
SAT,Body,male,76,1.61,2.43103470317431,0.141684279312242
SAT,Body,male,76,1.62,2.43839487908838,0.138882881384958
SAT,Body,male,76,1.63,2.44575673272936,0.136447134569962
SAT,Body,male,76,1.64,2.4531192788803,0.134374091286077
SAT,Body,male,76,1.65,2.46048143449776,0.132644546620537
SAT,Body,male,76,1.66,2.46784204496247,0.131224549642798
SAT,Body,male,76,1.67,2.47519990575569,0.130068914647272
SAT,Body,male,76,1.68,2.48255377916528,0.129126337573329
SAT,Body,male,76,1.69,2.48990240697199,0.128345465566359
SAT,Body,male,76,1.7,2.49724452115745,0.127681099223337
SAT,Body,male,76,1.71,2.50457885533371,0.127099655589055
SAT,Body,male,76,1.72,2.51190415971267,0.126583095933255
SAT,Body,male,76,1.73,2.51921922198854,0.12613071675779
SAT,Body,male,76,1.74,2.52652289556459,0.125758487990964
SAT,Body,male,76,1.75,2.53381413870697,0.125496069620321
SAT,Body,male,76,1.76,2.54109213225,0.12538410989694
SAT,Body,male,76,1.77,2.54835632488196,0.125467636109714
SAT,Body,male,76,1.78,2.55560640184634,0.125786426678289
SAT,Body,male,76,1.79,2.56284232020093,0.126368204683789
SAT,Body,male,76,1.8,2.57006433661488,0.127223340519077
SAT,Body,male,76,1.81,2.5772730198937,0.128341682611403
SAT,Body,male,76,1.82,2.58446924518028,0.129691941722871
SAT,Body,male,76,1.83,2.59165416853003,0.131223693439252
SAT,Body,male,76,1.84,2.5988291825353,0.132871700175191
SAT,Body,male,76,1.85,2.60599585563618,0.134561940939003
SAT,Body,male,76,1.86,2.61315585946036,0.136218518780457
SAT,Body,male,76,1.87,2.62031088978052,0.137770522125353
SAT,Body,male,76,1.88,2.62746258731868,0.13915795781213
SAT,Body,male,76,1.89,2.6346124646012,0.140336040839718
SAT,Body,male,76,1.9,2.64176184439459,0.141277390184359
SAT,Body,male,76,1.91,2.64891181403146,0.141971999107565
SAT,Body,male,76,1.92,2.65606319832825,0.142425172474059
SAT,Body,male,76,1.93,2.6632165520002,0.142653903597016
SAT,Body,male,76,1.94,2.67037217070345,0.142682358025297
SAT,Body,male,76,1.95,2.67753011826862,0.142537214801233
SAT,Body,male,76,1.96,2.68469026648582,0.142243578519749
SAT,Body,male,76,1.97,2.69185234305019,0.141822028550629
SAT,Body,male,76,1.98,2.69901598301131,0.1412871425372
SAT,Body,male,76,1.99,2.70618077925918,0.140647559428055
SAT,Body,male,76,2,2.7133463281453,0.139907378054728
SAT,Body,male,76,2.01,2.72051226716735,0.13906846399307
SAT,Body,male,76,2.02,2.72767830261486,0.138133094621537
SAT,Body,male,76,2.03,2.73484422605757,0.137106330032926
SAT,Body,male,76,2.04,2.74200991945608,0.135997558392505
SAT,Body,male,76,2.05,2.74917534940943,0.134820813288501
SAT,Body,male,76,2.06,2.75634055158024,0.133593667086495
SAT,Body,male,76,2.07,2.76350560416484,0.132335144786212
SAT,Body,male,76,2.08,2.77067058935633,0.131063296253618
SAT,Body,female,76,1.4,2.7468236668778,0.115972714982139
SAT,Body,female,76,1.41,2.74937725619097,0.11584111859315
SAT,Body,female,76,1.42,2.75193084550465,0.115749119013063
SAT,Body,female,76,1.43,2.75448443481884,0.115708235851207
SAT,Body,female,76,1.44,2.75703802413355,0.115731104798134
SAT,Body,female,76,1.45,2.75959161344872,0.115830502411133
SAT,Body,female,76,1.46,2.76214520276431,0.11601821752948
SAT,Body,female,76,1.47,2.76469879208023,0.116303831534901
SAT,Body,female,76,1.48,2.76725238139638,0.116693493851372
SAT,Body,female,76,1.49,2.7698059707126,0.117188796576578
SAT,Body,female,76,1.5,2.77235956002871,0.117785859850672
SAT,Body,female,76,1.51,2.77491314934452,0.118474735421813
SAT,Body,female,76,1.52,2.77746673865979,0.119239219138566
SAT,Body,female,76,1.53,2.78002032797427,0.120057134575418
SAT,Body,female,76,1.54,2.78257391728773,0.120901111955978
SAT,Body,female,76,1.55,2.78512750659991,0.121739842530929
SAT,Body,female,76,1.56,2.7876810959106,0.122539743043865
SAT,Body,female,76,1.57,2.79023468521961,0.123266922725432
SAT,Body,female,76,1.58,2.79278827452678,0.123889311081493
SAT,Body,female,76,1.59,2.79534186383204,0.12437878255823
SAT,Body,female,76,1.6,2.79789545313535,0.124713106761556
SAT,Body,female,76,1.61,2.80044904243675,0.12487756153485
SAT,Body,female,76,1.62,2.80300263173632,0.12486607041706
SAT,Body,female,76,1.63,2.80555622103424,0.124681763705973
SAT,Body,female,76,1.64,2.80810981033068,0.124336909988946
SAT,Body,female,76,1.65,2.8106633996259,0.123852217968557
SAT,Body,female,76,1.66,2.81321698892015,0.12325556154336
SAT,Body,female,76,1.67,2.81577057821369,0.122580229251627
SAT,Body,female,76,1.68,2.81832416750678,0.121862837756109
SAT,Body,female,76,1.69,2.82087775679965,0.121141074486819
SAT,Body,female,76,1.7,2.82343134609252,0.120451444706869
SAT,Body,female,76,1.71,2.82598493538555,0.119827192548516
SAT,Body,female,76,1.72,2.82853852467887,0.119296545006509
SAT,Body,female,76,1.73,2.83109211397254,0.118881394934126
SAT,Body,female,76,1.74,2.83364570326663,0.118596497352706
SAT,Body,female,76,1.75,2.83619929256113,0.118449207156362
SAT,Body,female,76,1.76,2.83875288185601,0.118439740105005
SAT,Body,female,76,1.77,2.84130647115123,0.118561897147487
SAT,Body,female,76,1.78,2.84386006044672,0.118804158237229
SAT,Body,female,76,1.79,2.8464136497424,0.119151028539219
SAT,Body,female,76,1.8,2.84896723903822,0.119584508727832
SAT,Body,female,76,1.81,2.85152082833408,0.120085562125081
SAT,Body,female,76,1.82,2.85407441762994,0.120635463719342
SAT,Body,female,76,1.83,2.85662800692573,0.121216937616688
SAT,Body,female,76,1.84,2.8591815962214,0.121815017456835
SAT,Body,female,76,1.85,2.86173518551692,0.122417595610119
SAT,Body,female,76,1.86,2.86428877481227,0.123015658328591
SAT,Body,female,76,1.87,2.86684236410741,0.123603232470098
SAT,Body,female,76,1.88,2.86939595340235,0.124177092481539
SAT,Body,female,76,1.89,2.87194954269708,0.124736292258346
SAT,Body,female,76,1.9,2.8745031319916,0.125281594353968
SAT,Body,female,76,1.91,2.87705672128593,0.125814868704462
SAT,Body,female,76,1.92,2.87961031058008,0.126338525264124
SAT,Body,female,76,1.93,2.88216389987409,0.126855031106504
SAT,Body,female,76,1.94,2.88471748916797,0.127366544544459
SAT,Body,female,76,1.95,2.88727107846176,0.127874791452248
SAT,Body,female,76,1.96,2.88982466775549,0.128381289911738
SAT,Body,female,76,1.97,2.89237825704918,0.128887002686705
SAT,Body,female,76,1.98,2.89493184634286,0.129392373336115
SAT,Body,female,76,1.99,2.89748543563653,0.129897686964599
SAT,Body,female,76,2,2.9000390249302,0.130403000593082
SAT,Body,female,76,2.01,2.90259261422388,0.130908314221566
SAT,Body,female,76,2.02,2.90514620351755,0.131413627850049
SAT,Body,female,76,2.03,2.90769979281122,0.131918941478533
SAT,Body,female,76,2.04,2.91025338210489,0.132424255107016
SAT,Body,female,76,2.05,2.91280697139857,0.1329295687355
SAT,Body,female,76,2.06,2.91536056069224,0.133434882363983
SAT,Body,female,76,2.07,2.91791414998591,0.133940195992467
SAT,Body,female,76,2.08,2.92046773927958,0.13444550962095
SAT,Abdomen,male,76,1.4,2.2771733390899,0.243469108296855
SAT,Abdomen,male,76,1.41,2.28447933199715,0.237633193902331
SAT,Abdomen,male,76,1.42,2.29178674184489,0.231868467913044
SAT,Abdomen,male,76,1.43,2.29909562767231,0.226177896512544
SAT,Abdomen,male,76,1.44,2.3064060485186,0.220564445884383
SAT,Abdomen,male,76,1.45,2.31371806342293,0.215031082212112
SAT,Abdomen,male,76,1.46,2.32103173142451,0.209580771679283
SAT,Abdomen,male,76,1.47,2.3283471115625,0.204216480469448
SAT,Abdomen,male,76,1.48,2.33566426287611,0.198941174766157
SAT,Abdomen,male,76,1.49,2.34298324440452,0.193757820752963
SAT,Abdomen,male,76,1.5,2.35030411518692,0.188669384613416
SAT,Abdomen,male,76,1.51,2.3576269688793,0.183678557910268
SAT,Abdomen,male,76,1.52,2.36495206022469,0.178787149236476
SAT,Abdomen,male,76,1.53,2.37227977936868,0.17399825617007
SAT,Abdomen,male,76,1.54,2.37961057861862,0.169319107547884
SAT,Abdomen,male,76,1.55,2.38694490124202,0.164763431426433
SAT,Abdomen,male,76,1.56,2.39428311662906,0.160352889743572
SAT,Abdomen,male,76,1.57,2.40162546595625,0.156117204626379
SAT,Abdomen,male,76,1.58,2.4089720216001,0.15209278174304
SAT,Abdomen,male,76,1.59,2.41632266216258,0.148319875760815
SAT,Abdomen,male,76,1.6,2.42367706333174,0.144838596886726
SAT,Abdomen,male,76,1.61,2.43103470317431,0.141684279312242
SAT,Abdomen,male,76,1.62,2.43839487908838,0.138882881384958
SAT,Abdomen,male,76,1.63,2.44575673272936,0.136447134569962
SAT,Abdomen,male,76,1.64,2.4531192788803,0.134374091286077
SAT,Abdomen,male,76,1.65,2.46048143449776,0.132644546620537
SAT,Abdomen,male,76,1.66,2.46784204496247,0.131224549642798
SAT,Abdomen,male,76,1.67,2.47519990575569,0.130068914647272
SAT,Abdomen,male,76,1.68,2.48255377916528,0.129126337573329
SAT,Abdomen,male,76,1.69,2.48990240697199,0.128345465566359
SAT,Abdomen,male,76,1.7,2.49724452115745,0.127681099223337
SAT,Abdomen,male,76,1.71,2.50457885533371,0.127099655589055
SAT,Abdomen,male,76,1.72,2.51190415971267,0.126583095933255
SAT,Abdomen,male,76,1.73,2.51921922198854,0.12613071675779
SAT,Abdomen,male,76,1.74,2.52652289556459,0.125758487990964
SAT,Abdomen,male,76,1.75,2.53381413870697,0.125496069620321
SAT,Abdomen,male,76,1.76,2.54109213225,0.12538410989694
SAT,Abdomen,male,76,1.77,2.54835632488196,0.125467636109714
SAT,Abdomen,male,76,1.78,2.55560640184634,0.125786426678289
SAT,Abdomen,male,76,1.79,2.56284232020093,0.126368204683789
SAT,Abdomen,male,76,1.8,2.57006433661488,0.127223340519077
SAT,Abdomen,male,76,1.81,2.5772730198937,0.128341682611403
SAT,Abdomen,male,76,1.82,2.58446924518028,0.129691941722871
SAT,Abdomen,male,76,1.83,2.59165416853003,0.131223693439252
SAT,Abdomen,male,76,1.84,2.5988291825353,0.132871700175191
SAT,Abdomen,male,76,1.85,2.60599585563618,0.134561940939003
SAT,Abdomen,male,76,1.86,2.61315585946036,0.136218518780457
