Measure,Structure,Sex,Age,Height,Mean,Variance
SAT,Body,male,45,1.4,2.24277000810261,0.297446037006761
SAT,Body,male,45,1.41,2.25007600100987,0.291610122612238
SAT,Body,male,45,1.42,2.25738341085761,0.285845396622951
SAT,Body,male,45,1.43,2.26469229668503,0.280154825222451
SAT,Body,male,45,1.44,2.27200271753131,0.27454137459429
SAT,Body,male,45,1.45,2.27931473243565,0.269008010922019
SAT,Body,male,45,1.46,2.28662840043722,0.26355770038919
SAT,Body,male,45,1.47,2.29394378057522,0.258193409179355
SAT,Body,male,45,1.48,2.30126093188883,0.252918103476064
SAT,Body,male,45,1.49,2.30857991341724,0.247734749462869
SAT,Body,male,45,1.5,2.31590078419963,0.242646313323323
SAT,Body,male,45,1.51,2.32322363789201,0.237655486620174
SAT,Body,male,45,1.52,2.3305487292374,0.232764077946382
SAT,Body,male,45,1.53,2.33787644838139,0.227975184879977
SAT,Body,male,45,1.54,2.34520724763134,0.223296036257791
SAT,Body,male,45,1.55,2.35254157025474,0.21874036013634
SAT,Body,male,45,1.56,2.35987978564177,0.214329818453479
SAT,Body,male,45,1.57,2.36722213496896,0.210094133336286
SAT,Body,male,45,1.58,2.37456869061282,0.206069710452947
SAT,Body,male,45,1.59,2.3819193311753,0.202296804470722
SAT,Body,male,45,1.6,2.38927373234446,0.198815525596633
SAT,Body,male,45,1.61,2.39663137218702,0.195661208022148
SAT,Body,male,45,1.62,2.4039915481011,0.192859810094864
SAT,Body,male,45,1.63,2.41135340174208,0.190424063279869
SAT,Body,male,45,1.64,2.41871594789301,0.188351019995984
SAT,Body,male,45,1.65,2.42607810351047,0.186621475330444
SAT,Body,male,45,1.66,2.43343871397518,0.185201478352704
SAT,Body,male,45,1.67,2.4407965747684,0.184045843357179
SAT,Body,male,45,1.68,2.448150448178,0.183103266283236
SAT,Body,male,45,1.69,2.45549907598471,0.182322394276265
SAT,Body,male,45,1.7,2.46284119017016,0.181658027933244
SAT,Body,male,45,1.71,2.47017552434643,0.181076584298962
SAT,Body,male,45,1.72,2.47750082872539,0.180560024643161
SAT,Body,male,45,1.73,2.48481589100125,0.180107645467697
SAT,Body,male,45,1.74,2.4921195645773,0.179735416700871
